id,kayit_zamani,anlik_fiyat,spot_cvd,vadeli_cvd,open_interest,funding_rate,order_book_depth_bid_1pct,liquidation_pool_volume,guven_skoru,sinyal_durumu,is_win,agg_long_liq,agg_short_liq,long_short_ratio,en_olgun_emir_yasi_sn,order_book_depth_ask_1pct,en_olgun_ask_yasi_sn,long_skor,short_skor,yakin_likidite_bid,yakin_likidite_ask,emilim_borsasi,spot_egilim,perp_egilim,emilim_spot_pay,emilim_esnekligi,satici_tukenmesi,sonme_orani,alici_tukenmesi,alici_sonme_orani,spot_bid_agir_sayi,spot_ask_agir_sayi,spot_borsa_sayisi,perp_bid_agir_sayi,perp_ask_agir_sayi,perp_borsa_sayisi,spot_ob_yasi_sn,perp_ob_yasi_sn,swing_kademe,swing_yon,swing_skor,swing_seviye,swing_kisa_hedef,swing_uzun_hedef,swing_stop,swing_rr,swing_tetik,seviye_guc,seviye_yasi_dk,seviye_yenileme_sayisi,delme_min_belirleyen,delme_atr_kati,lik_yog_yon,lik_yog_ters,lik_iki_tarafli,mum_ici_konum,lik_pencere_damgasi,lik_borsa_sayisi,lik_donma_sayaci,swing_rr_kisa,harita_seviye_sayisi,harita_medyan_yas_dk,harita_grab_uygun,golge_yon,golge_kapi,golge_skor
30860,2026-07-29 07:42:08.794641+00,64435.05,-4315688.001614098,400812.137,11827374079.702198,0.00008766800000000002,86581787.05472006,128.8598,56.7,BEKLE,false,128.8598,0.0,1.5329,2175.043,77889659.44464003,4286.881,0.0,56.7,"[{""usdt"": 42809539.0, ""borsa"": 3, ""fiyat"": 64400.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 16674805.0, ""borsa"": 3, ""fiyat"": 64425.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9823478.0, ""borsa"": 1, ""fiyat"": 64325.0, ""kaynak"": ""BNB""}]","[{""usdt"": 21683220.0, ""borsa"": 1, ""fiyat"": 64500.0, ""kaynak"": ""BNB""}, {""usdt"": 21047636.0, ""borsa"": 3, ""fiyat"": 64450.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 13098699.0, ""borsa"": 1, ""fiyat"": 64525.0, ""kaynak"": ""BNB""}]",YOK,0.1342,0.0528,0.5342,0.6214,false,,true,0.2622,1,0,3,0,0,3,24.6,25.7,IZLE,,25,64383,,,,,SEVIYE,65,68.4,7,,,,,,,1785310740,1,1,,15,839.4,15,,,
30861,2026-07-29 07:43:09.041946+00,64456.149999999994,-4898500.9924706,738899.6569999999,11827666397.0309,0.00008766800000000002,81891275.38252002,128.8598,68.8,BEKLE,false,128.8598,0.0,1.5329,2235.23,84790459.48209998,4347.068,0.0,68.8,"[{""usdt"": 36615233.0, ""borsa"": 1, ""fiyat"": 64400.0, ""kaynak"": ""BNB""}, {""usdt"": 18815626.0, ""borsa"": 3, ""fiyat"": 64425.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9131134.0, ""borsa"": 1, ""fiyat"": 64350.0, ""kaynak"": ""BNB""}]","[{""usdt"": 22472593.0, ""borsa"": 3, ""fiyat"": 64450.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 19079816.0, ""borsa"": 1, ""fiyat"": 64500.0, ""kaynak"": ""BNB""}, {""usdt"": 17456975.0, ""borsa"": 1, ""fiyat"": 64550.0, ""kaynak"": ""BNB""}]",SPOT,0.1824,-0.0174,0.4954,0.626,false,,true,0.462,2,0,3,0,2,3,21,22,IZLE,,25,64487.9,,,,,SEVIYE,45,69.4,7,,,,,,,1785310740,1,2,,15,840.4,15,,,
30862,2026-07-29 07:44:09.325409+00,64458.55,-4789833.851745694,1351430.682,11831735451.0105,0.00008766800000000002,82995481.99544005,128.8598,93.7,BEKLE,false,128.8598,0.0,1.5329,2295.533,82440803.45555994,4407.371,0.0,93.7,"[{""usdt"": 35779519.0, ""borsa"": 1, ""fiyat"": 64400.0, ""kaynak"": ""BNB""}, {""usdt"": 14757798.0, ""borsa"": 3, ""fiyat"": 64450.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 13596153.0, ""borsa"": 3, ""fiyat"": 64425.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 26372999.0, ""borsa"": 3, ""fiyat"": 64475.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 19600270.0, ""borsa"": 1, ""fiyat"": 64550.0, ""kaynak"": ""BNB""}, {""usdt"": 17352779.0, ""borsa"": 1, ""fiyat"": 64500.0, ""kaynak"": ""BNB""}]",SPOT,0.236,0.0034,0.2427,0.5841,false,0.8805,false,0.9013,2,0,3,0,1,3,17,18.5,IZLE,,25,64433.6,,,,,SEVIYE,50,0.4,1,,,,,,,1785310740,1,3,,16,841.4,16,,,
30863,2026-07-29 07:45:09.545442+00,64468.649999999994,-5060685.681765792,1332657.8510000003,11832887255.5995,0.00008766800000000002,89250838.14232002,0.0,94.3,BEKLE,false,0.0,0.0,1.5329,2355.8,81223384.48338997,4467.638,0.0,94.3,"[{""usdt"": 34974865.0, ""borsa"": 1, ""fiyat"": 64400.0, ""kaynak"": ""BNB""}, {""usdt"": 24371208.0, ""borsa"": 3, ""fiyat"": 64450.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10516772.0, ""borsa"": 2, ""fiyat"": 64425.0, ""kaynak"": ""BNB+OKX""}]","[{""usdt"": 22659203.0, ""borsa"": 3, ""fiyat"": 64475.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 21678443.0, ""borsa"": 2, ""fiyat"": 64500.0, ""kaynak"": ""BNB+BYB""}, {""usdt"": 13849984.0, ""borsa"": 1, ""fiyat"": 64550.0, ""kaynak"": ""BNB""}]",SPOT,0.3383,0.0471,0.2332,0.5489,false,0.5434,false,0.9964,3,0,3,0,1,3,13.4,14.5,IZLE,,25,64487.9,,,,,SEVIYE,45,71.5,8,,,,,,,,,0,,16,842.5,16,SHORT,"hedef,surec",94.3027945136162
30864,2026-07-29 07:46:09.954026+00,64448.95,-2216941.496326692,1378789.583,11832889721.8625,0.00008766800000000002,88840505.43576011,0.0,54.4,BEKLE,false,0.0,0.0,1.5329,2416.054,63537595.66801995,4527.892,0.0,54.4,"[{""usdt"": 36422102.0, ""borsa"": 1, ""fiyat"": 64400.0, ""kaynak"": ""BNB""}, {""usdt"": 21362325.0, ""borsa"": 3, ""fiyat"": 64425.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10623714.0, ""borsa"": 1, ""fiyat"": 64350.0, ""kaynak"": ""BNB""}]","[{""usdt"": 17618316.0, ""borsa"": 1, ""fiyat"": 64500.0, ""kaynak"": ""BNB""}, {""usdt"": 14438912.0, ""borsa"": 1, ""fiyat"": 64550.0, ""kaynak"": ""BNB""}, {""usdt"": 11169689.0, ""borsa"": 1, ""fiyat"": 64525.0, ""kaynak"": ""BNB""}]",HER_IKISI,0.2974,0.1661,0.5469,0.2383,true,0.0188,false,0.9038,3,0,3,2,0,3,9.7,10.8,HAZIRLAN,LONG,50,64433.6,64487.9,65000,64426,24.05,SEVIYE+EMILIM,50,2.4,1,,,,,,,,,0,1.7,16,843.5,16,,,
30865,2026-07-29 07:47:11.333022+00,64467.95,-2384945.799475093,1408368.6530000002,11837363734.366001,0.00008766800000000002,86017835.85008,0.0,63.9,BEKLE,false,0.0,0.0,1.5329,2477.424,83989229.26207991,4589.262,0.0,63.9,"[{""usdt"": 35842027.0, ""borsa"": 1, ""fiyat"": 64400.0, ""kaynak"": ""BNB""}, {""usdt"": 18577736.0, ""borsa"": 3, ""fiyat"": 64450.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10353230.0, ""borsa"": 1, ""fiyat"": 64375.0, ""kaynak"": ""BNB""}]","[{""usdt"": 25574253.0, ""borsa"": 3, ""fiyat"": 64475.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 21228003.0, ""borsa"": 2, ""fiyat"": 64500.0, ""kaynak"": ""BNB+BYB""}, {""usdt"": 14924258.0, ""borsa"": 1, ""fiyat"": 64550.0, ""kaynak"": ""BNB""}]",SPOT,0.3256,0.0119,0.5549,0.5334,true,0.023,false,0.9901,3,0,3,0,2,3,7.3,8.3,HAZIRLAN,LONG,50,64487.9,64487.9,65000,64426,12.69,SEVIYE+EMILIM,45,73.5,8,,,,,,,,,0,0.48,16,844.5,16,,,
30866,2026-07-29 07:48:11.623229+00,64468.05,-2913608.3451442923,1381611.483,11838092409.6054,0.00008766800000000002,87714915.59714991,128.94580000000002,45.5,BEKLE,false,0.0,128.94580000000002,1.5291,2537.845,73256466.74751998,4649.683,0.0,45.5,"[{""usdt"": 37375374.0, ""borsa"": 1, ""fiyat"": 64400.0, ""kaynak"": ""BNB""}, {""usdt"": 20195023.0, ""borsa"": 3, ""fiyat"": 64450.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 11369932.0, ""borsa"": 3, ""fiyat"": 64425.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 18058092.0, ""borsa"": 1, ""fiyat"": 64500.0, ""kaynak"": ""BNB""}, {""usdt"": 17098108.0, ""borsa"": 3, ""fiyat"": 64475.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 13093082.0, ""borsa"": 1, ""fiyat"": 64550.0, ""kaynak"": ""BNB""}]",SPOT,0.3204,0.0898,0.6677,0.2257,true,0,false,1.0392,3,0,3,0,0,3,3.8,4.9,HAZIRLAN,LONG,50,64487.9,64487.9,65000,64426,12.66,SEVIYE+EMILIM,45,74.5,8,,,,,,,1785311220,1,0,0.47,16,845.5,16,,,
30867,2026-07-29 07:49:11.93528+00,64484.45,-2728805.911545991,1016702.6079999998,11840845772.656101,0.00008766800000000002,85812846.00844994,128.94580000000002,48.6,BEKLE,,0.0,128.94580000000002,1.5291,2598.088,81006130.13751999,4709.926,48.6,0.0,"[{""usdt"": 39230785.0, ""borsa"": 1, ""fiyat"": 64400.0, ""kaynak"": ""BNB""}, {""usdt"": 20879879.0, ""borsa"": 3, ""fiyat"": 64450.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10707205.0, ""borsa"": 3, ""fiyat"": 64425.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 21993448.0, ""borsa"": 1, ""fiyat"": 64500.0, ""kaynak"": ""BNB""}, {""usdt"": 13425353.0, ""borsa"": 1, ""fiyat"": 64575.0, ""kaynak"": ""BNB""}, {""usdt"": 12529476.0, ""borsa"": 3, ""fiyat"": 64475.0, ""kaynak"": ""BNB+BYB+OKX""}]",SPOT,0.3869,0.0288,0.8003,0.567,true,0,false,1.1151,3,0,3,0,0,3,63.6,62.6,HAZIRLAN,LONG,50,64487.9,64487.9,65000,64426,8.83,SEVIYE+EMILIM,45,75.5,8,,,,,,,1785311220,1,1,0.06,16,846.5,16,,,
30868,2026-07-29 07:50:12.187645+00,64489.649999999994,-2008456.713248389,984911.7089999999,11842397229.0527,0.00008766800000000002,86076439.27249995,128.94580000000002,49.6,BEKLE,false,0.0,128.94580000000002,1.5291,2658.386,81751785.78176,4770.224,49.6,0.0,"[{""usdt"": 39230785.0, ""borsa"": 1, ""fiyat"": 64400.0, ""kaynak"": ""BNB""}, {""usdt"": 17446836.0, ""borsa"": 3, ""fiyat"": 64450.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 11698275.0, ""borsa"": 3, ""fiyat"": 64475.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 30151700.0, ""borsa"": 3, ""fiyat"": 64500.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 13425353.0, ""borsa"": 1, ""fiyat"": 64575.0, ""kaynak"": ""BNB""}, {""usdt"": 12264486.0, ""borsa"": 1, ""fiyat"": 64550.0, ""kaynak"": ""BNB""}]",SPOT,0.4077,0.0258,0.851,0.3301,true,0,false,2.5997,3,0,3,1,1,3,60.5,61.6,HAZIRLAN,LONG,50,64487.9,65000,65000,64480.3,54.78,SEVIYE+EMILIM,45,76.5,8,,,,,,,1785311220,1,2,54.78,16,847.5,16,,,
30869,2026-07-29 07:51:12.454338+00,64471.95,-3560107.6050984887,872371.0970000001,11839557900.3393,0.00008766800000000002,88382713.68937002,386.8786,68.4,BEKLE,false,0.0,386.8786,1.5291,2718.707,85214188.52071998,4830.545,68.4,0.0,"[{""usdt"": 38935544.0, ""borsa"": 1, ""fiyat"": 64400.0, ""kaynak"": ""BNB""}, {""usdt"": 17657035.0, ""borsa"": 3, ""fiyat"": 64475.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 12417831.0, ""borsa"": 3, ""fiyat"": 64450.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 36439366.0, ""borsa"": 3, ""fiyat"": 64500.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 13396577.0, ""borsa"": 1, ""fiyat"": 64550.0, ""kaynak"": ""BNB""}, {""usdt"": 12964843.0, ""borsa"": 1, ""fiyat"": 64525.0, ""kaynak"": ""BNB""}]",SPOT,0.4067,0.0183,0.6331,0.6114,true,0.0354,false,1.1499,3,0,3,0,2,3,57,58.1,HAZIRLAN,LONG,50,64487.9,64487.9,65000,64426,11.5,SEVIYE+EMILIM,45,77.5,8,,,,,,,1785311400,1,0,0.35,16,848.5,16,,,
30870,2026-07-29 07:52:12.749125+00,64458.75,-3560107.6050984887,872371.0970000001,11839557900.3393,0.00008766800000000002,83580117.69289,386.8786,56.0,BEKLE,false,0.0,386.8786,1.5272,2778.889,72998999.48193993,4890.727,56.0,0.0,"[{""usdt"": 36741472.0, ""borsa"": 1, ""fiyat"": 64400.0, ""kaynak"": ""BNB""}, {""usdt"": 18017333.0, ""borsa"": 3, ""fiyat"": 64450.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 11425925.0, ""borsa"": 1, ""fiyat"": 64375.0, ""kaynak"": ""BNB""}]","[{""usdt"": 17509896.0, ""borsa"": 2, ""fiyat"": 64500.0, ""kaynak"": ""BNB+BYB""}, {""usdt"": 16742152.0, ""borsa"": 1, ""fiyat"": 64550.0, ""kaynak"": ""BNB""}, {""usdt"": 15825410.0, ""borsa"": 3, ""fiyat"": 64475.0, ""kaynak"": ""BNB+BYB+OKX""}]",SPOT,0.3217,0.0676,0.5879,0.2595,true,0.0135,false,,3,0,3,0,1,3,53.3,54.4,HAZIRLAN,LONG,50,64433.6,64487.9,65000,64426,16.55,SEVIYE+EMILIM,50,8.4,1,,,,,,,1785311400,1,0,0.89,16,849.5,16,,,
30871,2026-07-29 07:53:13.080789+00,64458.75,-4214151.88507779,846287.906,11832158286.664799,0.00008766800000000002,84466172.37831002,257.9328,61.1,BEKLE,false,0.0,257.9328,1.5272,2839.221,72309644.82668994,2839.221,61.1,0.0,"[{""usdt"": 37738536.0, ""borsa"": 1, ""fiyat"": 64400.0, ""kaynak"": ""BNB""}, {""usdt"": 14584669.0, ""borsa"": 3, ""fiyat"": 64450.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 13349406.0, ""borsa"": 3, ""fiyat"": 64425.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 17217755.0, ""borsa"": 3, ""fiyat"": 64475.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 16228766.0, ""borsa"": 1, ""fiyat"": 64500.0, ""kaynak"": ""BNB""}, {""usdt"": 15477745.0, ""borsa"": 1, ""fiyat"": 64550.0, ""kaynak"": ""BNB""}]",SPOT,0.3173,0.0775,0.6125,0.2469,true,0.0232,false,,3,0,3,0,0,3,49.8,50.9,HAZIRLAN,LONG,50,64433.6,64487.9,65000,64426,16.55,SEVIYE+EMILIM,50,9.4,1,,,,,,,1785311400,1,0,0.89,16,850.5,16,,,
30872,2026-07-29 07:54:13.455012+00,64455.05,-5125363.742137592,866920.8459999999,11832987256.9501,0.00008766800000000002,96065033.28156,257.9328,23.9,BEKLE,false,0.0,257.9328,1.5272,2899.6,65513326.4489999,2899.6,23.9,0.0,"[{""usdt"": 37713976.0, ""borsa"": 1, ""fiyat"": 64400.0, ""kaynak"": ""BNB""}, {""usdt"": 24468335.0, ""borsa"": 3, ""fiyat"": 64450.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 15165570.0, ""borsa"": 3, ""fiyat"": 64425.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 16539380.0, ""borsa"": 1, ""fiyat"": 64500.0, ""kaynak"": ""BNB""}, {""usdt"": 13391506.0, ""borsa"": 3, ""fiyat"": 64475.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 13365302.0, ""borsa"": 1, ""fiyat"": 64550.0, ""kaynak"": ""BNB""}]",HER_IKISI,0.3586,0.1891,0.9141,0.6124,true,0.0643,false,,3,0,3,3,0,3,46,47.1,HAZIRLAN,LONG,50,64424.6,64489.6,65000,64417.3,14.44,SEVIYE+EMILIM,70,10.4,2,,,,,,,1785311400,1,1,0.92,18,841.5,18,,,
30873,2026-07-29 07:55:14.606825+00,64431.350000000006,-5527460.289646391,678910.409,11831498180.9156,0.00008766800000000002,89648983.78214012,257.9328,39.2,BEKLE,false,0.0,257.9328,1.5272,2960.512,78109978.36978,2960.512,39.2,0.0,"[{""usdt"": 43608861.0, ""borsa"": 3, ""fiyat"": 64400.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 18539325.0, ""borsa"": 3, ""fiyat"": 64425.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10845550.0, ""borsa"": 1, ""fiyat"": 64350.0, ""kaynak"": ""BNB""}]","[{""usdt"": 20621364.0, ""borsa"": 1, ""fiyat"": 64500.0, ""kaynak"": ""BNB""}, {""usdt"": 18376075.0, ""borsa"": 3, ""fiyat"": 64450.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 14030734.0, ""borsa"": 1, ""fiyat"": 64550.0, ""kaynak"": ""BNB""}]",SPOT,0.262,0.0688,0.8844,0.8001,true,0.1221,false,,3,0,3,0,0,3,43,44.1,HAZIRLAN,LONG,50,64424.6,64489.6,65000,64417.3,40.54,SEVIYE+EMILIM,70,11.5,2,,,,,,,1785311400,1,2,4.15,18,842.5,18,,,
30874,2026-07-29 07:56:15.053296+00,64461.75,-5825051.6688439995,-1535221.2270000002,11827404925.8167,0.00008766800000000002,80876905.23446003,0.0,100.0,BEKLE,false,0.0,0.0,1.5272,3021.191,82348653.33436996,3021.191,100.0,0.0,"[{""usdt"": 36476504.0, ""borsa"": 2, ""fiyat"": 64400.0, ""kaynak"": ""BNB+OKX""}, {""usdt"": 16508122.0, ""borsa"": 3, ""fiyat"": 64425.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10659075.0, ""borsa"": 1, ""fiyat"": 64350.0, ""kaynak"": ""BNB""}]","[{""usdt"": 22270355.0, ""borsa"": 3, ""fiyat"": 64450.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 15380511.0, ""borsa"": 1, ""fiyat"": 64500.0, ""kaynak"": ""BNB""}, {""usdt"": 14920353.0, ""borsa"": 1, ""fiyat"": 64525.0, ""kaynak"": ""BNB""}]",SPOT,0.2451,-0.009,0.3849,0.0947,false,1.1048,false,,2,0,3,0,2,3,39.9,41,IZLE,,25,64489.6,,,,,SEVIYE,45,82.5,9,,,,,,,,,0,,18,843.5,18,,,
30875,2026-07-29 07:57:15.317401+00,64462.649999999994,-6133805.679951198,-1342812.7510000002,11831982227.8839,0.00008766800000000002,79827317.55006005,322.2935,100.0,BEKLE,false,322.2935,0.0,1.5265,3081.572,82931417.22703993,3081.572,100.0,0.0,"[{""usdt"": 35791814.0, ""borsa"": 1, ""fiyat"": 64400.0, ""kaynak"": ""BNB""}, {""usdt"": 12398489.0, ""borsa"": 3, ""fiyat"": 64450.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 12005105.0, ""borsa"": 3, ""fiyat"": 64425.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 24838840.0, ""borsa"": 3, ""fiyat"": 64475.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 17938232.0, ""borsa"": 1, ""fiyat"": 64550.0, ""kaynak"": ""BNB""}, {""usdt"": 17458306.0, ""borsa"": 2, ""fiyat"": 64500.0, ""kaynak"": ""BNB+BYB""}]",SPOT,0.3174,-0.0191,0.4359,0.0361,false,1.2816,false,,2,0,3,0,2,3,36.5,37.5,IZLE,,25,64489.6,,,,,SEVIYE,45,83.5,9,,,,,,,1785311700,1,0,,18,844.5,18,,,
30876,2026-07-29 07:58:15.594025+00,64483.850000000006,-5740934.521817797,-1446923.2000000002,11831025201.8272,0.00008766800000000002,85087726.38474005,322.2935,100.0,BEKLE,false,322.2935,0.0,1.5265,3141.768,68229125.73866,3141.768,100.0,0.0,"[{""usdt"": 36197031.0, ""borsa"": 1, ""fiyat"": 64400.0, ""kaynak"": ""BNB""}, {""usdt"": 13340571.0, ""borsa"": 3, ""fiyat"": 64425.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 11862313.0, ""borsa"": 3, ""fiyat"": 64450.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 17097326.0, ""borsa"": 2, ""fiyat"": 64500.0, ""kaynak"": ""BNB+BYB""}, {""usdt"": 15292004.0, ""borsa"": 3, ""fiyat"": 64475.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 14864547.0, ""borsa"": 1, ""fiyat"": 64525.0, ""kaynak"": ""BNB""}]",SPOT,0.3252,0.11,0.3069,0.2757,false,1.5989,false,,3,0,3,1,0,3,32.8,33.9,IZLE,,25,64489.6,,,,,SEVIYE,45,84.6,9,,,,,,,1785311700,1,1,,18,845.5,18,,,
30877,2026-07-29 07:59:15.997674+00,64522.95,-5558166.215682697,-98574.03999999998,11838146508.8507,0.00008766800000000002,80303638.87791991,15610.4288,86.5,BEKLE,false,322.2935,15288.1353,1.5265,3202.09,64658689.84221,1087.398,86.5,0.0,"[{""usdt"": 36532723.0, ""borsa"": 1, ""fiyat"": 64400.0, ""kaynak"": ""BNB""}, {""usdt"": 14214299.0, ""borsa"": 3, ""fiyat"": 64500.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 11906618.0, ""borsa"": 1, ""fiyat"": 64425.0, ""kaynak"": ""BNB""}]","[{""usdt"": 19707807.0, ""borsa"": 3, ""fiyat"": 64525.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 12428721.0, ""borsa"": 2, ""fiyat"": 64550.0, ""kaynak"": ""BNB+BYB""}, {""usdt"": 12202419.0, ""borsa"": 1, ""fiyat"": 64575.0, ""kaynak"": ""BNB""}]",SPOT,0.2921,0.1079,0.2297,1.9688,false,0.7396,false,,3,0,3,1,2,3,29,30.1,IZLE,,25,64489.6,,,,,SEVIYE,45,85.6,9,,,,,,,1785311880,2,0,,18,846.5,18,,,
30878,2026-07-29 08:00:16.487014+00,64549.649999999994,-6010456.157341393,959056.3780000001,11838203414.096,0.00008766800000000002,49946360.73485008,115225.22399999999,19.8,BEKLE,true,322.2935,114902.93049999999,1.5265,60.442,64493512.905129984,1147.84,0.0,19.8,"[{""usdt"": 16504151.0, ""borsa"": 3, ""fiyat"": 64500.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9319170.0, ""borsa"": 1, ""fiyat"": 64475.0, ""kaynak"": ""BNB""}, {""usdt"": 9107876.0, ""borsa"": 1, ""fiyat"": 64425.0, ""kaynak"": ""BNB""}]","[{""usdt"": 17269858.0, ""borsa"": 3, ""fiyat"": 64550.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 11382732.0, ""borsa"": 1, ""fiyat"": 64575.0, ""kaynak"": ""BNB""}, {""usdt"": 11022276.0, ""borsa"": 3, ""fiyat"": 64525.0, ""kaynak"": ""BNB+BYB+OKX""}]",SPOT,0.238,-0.1271,0.5342,7.1513,false,1.0326,false,,3,0,3,0,1,3,25.6,26.7,IZLE,,25,64489.6,,,,,SEVIYE,45,86.6,9,,,,,,,1785311940,3,0,,18,847.6,18,,,
30879,2026-07-29 08:01:17.772109+00,64517.850000000006,-3920423.1618088004,1818042.4979999997,11825701333.7076,0.00008278,56077494.81135002,239206.68039999995,63.0,BEKLE,true,0.0,239206.68039999995,1.5265,61.387,61697094.5357,121.829,0.0,63.0,"[{""usdt"": 19128371.0, ""borsa"": 3, ""fiyat"": 64500.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10066141.0, ""borsa"": 3, ""fiyat"": 64525.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10020347.0, ""borsa"": 1, ""fiyat"": 64450.0, ""kaynak"": ""BNB""}]","[{""usdt"": 14306191.0, ""borsa"": 3, ""fiyat"": 64550.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 12502075.0, ""borsa"": 1, ""fiyat"": 64575.0, ""kaynak"": ""BNB""}, {""usdt"": 10204951.0, ""borsa"": 1, ""fiyat"": 64650.0, ""kaynak"": ""BNB""}]",SPOT,0.2191,-0.0477,0.2742,0.4412,true,0.4565,false,,3,0,3,0,0,3,23.2,24.2,HAZIRLAN,LONG,50,64489.6,65000,65000,64482.3,13.57,SEVIYE+EMILIM,45,87.6,9,,,,,,,1785311940,3,0,13.57,18,848.6,18,,,
30880,2026-07-29 08:02:18.230579+00,64518.75,-4603010.0318104,1983544.6799999997,11822300430.646202,0.00008278,87330974.55274008,249659.29799999998,62.9,BEKLE,true,0.0,249659.29799999998,1.5265,60.499,59357610.74144997,182.328,0.0,62.9,"[{""usdt"": 38436040.0, ""borsa"": 1, ""fiyat"": 64400.0, ""kaynak"": ""BNB""}, {""usdt"": 16717234.0, ""borsa"": 3, ""fiyat"": 64475.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 12214713.0, ""borsa"": 2, ""fiyat"": 64450.0, ""kaynak"": ""BNB+BYB""}]","[{""usdt"": 15950903.0, ""borsa"": 3, ""fiyat"": 64500.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 13035022.0, ""borsa"": 1, ""fiyat"": 64575.0, ""kaynak"": ""BNB""}, {""usdt"": 12598414.0, ""borsa"": 1, ""fiyat"": 64600.0, ""kaynak"": ""BNB""}]",PERP,0.1241,0.1907,0.2344,0.4692,true,0.3088,false,,2,0,3,1,1,3,19.8,20.9,IZLE,,50,64489.6,,,,,SEVIYE+TASFIYE,45,88.6,9,,,,,,,1785312000,3,0,,18,849.6,18,,,
30881,2026-07-29 08:03:19.188478+00,64497.45,-5481581.531949304,886802.48,11824357605.6856,0.00008278,85658931.06340995,249659.29799999998,64.1,BEKLE,true,0.0,249659.29799999998,1.5208,121.49,59198039.67426002,243.319,0.0,64.1,"[{""usdt"": 38122327.0, ""borsa"": 1, ""fiyat"": 64400.0, ""kaynak"": ""BNB""}, {""usdt"": 16569508.0, ""borsa"": 3, ""fiyat"": 64475.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9584611.0, ""borsa"": 1, ""fiyat"": 64450.0, ""kaynak"": ""BNB""}]","[{""usdt"": 17317519.0, ""borsa"": 3, ""fiyat"": 64525.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 11629469.0, ""borsa"": 1, ""fiyat"": 64600.0, ""kaynak"": ""BNB""}, {""usdt"": 11611637.0, ""borsa"": 1, ""fiyat"": 64575.0, ""kaynak"": ""BNB""}]",HER_IKISI,0.1931,0.1827,0.0688,0.1971,false,0.5485,false,,3,0,3,1,1,3,17,18,IZLE,,50,64489.6,,,,,SEVIYE+TASFIYE,45,89.6,9,,,,,,,1785312000,3,1,,18,850.6,18,,,
